2022-02-18 14:02:53.666645 Humidity: 20.0 %rH, Temperature: 24.66 *C, Radon STA: 103 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-18 15:02:56.016131 Humidity: 19.5 %rH, Temperature: 23.9 *C, Radon STA: 107 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-18 16:02:58.871728 Humidity: 20.5 %rH, Temperature: 23.8 *C, Radon STA: 109 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-18 17:03:01.520434 Humidity: 20.5 %rH, Temperature: 23.42 *C, Radon STA: 106 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-18 18:03:03.735723 Humidity: 20.5 %rH, Temperature: 23.45 *C, Radon STA: 110 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-18 19:03:06.224484 Humidity: 22.0 %rH, Temperature: 23.26 *C, Radon STA: 108 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-18 20:03:08.336260 Humidity: 22.5 %rH, Temperature: 22.99 *C, Radon STA: 105 Bq/m3, Radon LTA: 121 Bq/m3
2022-02-18 21:03:11.454554 Humidity: 21.5 %rH, Temperature: 22.92 *C, Radon STA: 102 Bq/m3, Radon LTA: 121 Bq/m3
2022-02-18 22:03:13.720452 Humidity: 21.0 %rH, Temperature: 22.31 *C, Radon STA: 103 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-18 23:03:17.210244 Humidity: 21.0 %rH, Temperature: 21.67 *C, Radon STA: 98 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-19 00:03:19.640867 Humidity: 20.5 %rH, Temperature: 21.05 *C, Radon STA: 106 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-19 01:03:22.101802 Humidity: 20.0 %rH, Temperature: 21.06 *C, Radon STA: 97 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-19 02:03:24.130331 Humidity: 20.0 %rH, Temperature: 20.46 *C, Radon STA: 94 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-19 03:03:26.250915 Humidity: 20.0 %rH, Temperature: 20.35 *C, Radon STA: 92 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-19 04:03:28.645320 Humidity: 19.5 %rH, Temperature: 20.27 *C, Radon STA: 92 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-19 05:03:30.957692 Humidity: 19.0 %rH, Temperature: 20.53 *C, Radon STA: 95 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-19 06:03:33.243946 Humidity: 19.0 %rH, Temperature: 20.52 *C, Radon STA: 89 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-19 07:03:35.493740 Humidity: 18.5 %rH, Temperature: 21.94 *C, Radon STA: 85 Bq/m3, Radon LTA: 121 Bq/m3
2022-02-19 08:03:37.939339 Humidity: 18.0 %rH, Temperature: 22.9 *C, Radon STA: 81 Bq/m3, Radon LTA: 121 Bq/m3
2022-02-19 09:03:40.985973 Humidity: 18.5 %rH, Temperature: 23.04 *C, Radon STA: 85 Bq/m3, Radon LTA: 120 Bq/m3
2022-02-19 10:03:43.882456 Humidity: 19.0 %rH, Temperature: 23.51 *C, Radon STA: 84 Bq/m3, Radon LTA: 121 Bq/m3
2022-02-19 11:03:46.393945 Humidity: 19.0 %rH, Temperature: 23.07 *C, Radon STA: 81 Bq/m3, Radon LTA: 120 Bq/m3
2022-02-19 12:03:49.030014 Humidity: 19.5 %rH, Temperature: 22.89 *C, Radon STA: 77 Bq/m3, Radon LTA: 120 Bq/m3
2022-02-19 13:03:51.165795 Humidity: 20.0 %rH, Temperature: 22.67 *C, Radon STA: 85 Bq/m3, Radon LTA: 119 Bq/m3
2022-02-19 14:03:54.261672 Humidity: 21.0 %rH, Temperature: 22.87 *C, Radon STA: 93 Bq/m3, Radon LTA: 118 Bq/m3
2022-02-19 15:03:56.388427 Humidity: 21.0 %rH, Temperature: 23.4 *C, Radon STA: 95 Bq/m3, Radon LTA: 119 Bq/m3
